6
673
id	astId	startLong	startLat	endLong	endLat
string	int	float	float	float	float
astline_12_8	12	316.48667	-17.232780000000002	312.95542	-26.919170000000001
astline_13_0	13	138.30000000000001	-69.717219999999998	153.43416999999999	-70.038060000000002
astline_13_1	13	153.43416999999999	-70.038060000000002	160.73917	-64.394440000000003
astline_13_2	13	160.73917	-64.394440000000003	160.88374999999999	-60.566670000000002
astline_13_3	13	160.88374999999999	-60.566670000000002	167.14750000000001	-58.975000000000001
astline_13_4	13	167.14750000000001	-58.975000000000001	163.37333000000001	-58.85333
astline_13_5	13	163.37333000000001	-58.85333	156.96958000000001	-58.739440000000002
astline_13_6	13	156.96958000000001	-58.739440000000002	154.27082999999999	-61.33222
astline_13_7	13	154.27082999999999	-61.33222	139.27250000000001	-59.275280000000002
astline_13_8	13	130.15416999999999	-59.761110000000002	125.62833000000001	-59.509720000000002
astline_13_9	13	125.62833000000001	-59.509720000000002	95.987920000000003	-52.695830000000001
astline_13_10	13	137.74167	-58.966940000000001	139.27250000000001	-59.275280000000002
astline_13_11	13	137.74167	-58.966940000000001	130.15416999999999	-59.761110000000002
astline_13_12	13	95.987920000000003	-52.695830000000001	99.440420000000003	-43.196109999999997
astline_13_13	13	125.62833000000001	-59.509720000000002	120.89624999999999	-40.003329999999998
astline_14_0	14	28.598749999999999	63.67	21.454170000000001	60.235280000000003
astline_14_1	14	21.454170000000001	60.235280000000003	14.17708	60.716670000000001
astline_14_2	14	14.17708	60.716670000000001	10.127079999999999	56.537219999999998
astline_14_3	14	10.127079999999999	56.537219999999998	2.2945799999999998	59.149720000000002
astline_15_0	15	219.89957999999999	-60.835279999999997	210.95582999999999	-60.373060000000002
astline_15_1	15	210.95582999999999	-60.373060000000002	204.97166999999999	-53.466389999999997
astline_15_2	15	204.97166999999999	-53.466389999999997	208.88499999999999	-47.288330000000002
astline_15_3	15	208.88499999999999	-47.288330000000002	209.67	-44.803609999999999
astline_15_4	15	209.67	-44.803609999999999	207.40416999999999	-42.473889999999997
astline_15_5	15	207.40416999999999	-42.473889999999997	207.37625	-41.687779999999997
astline_15_6	15	207.37625	-41.687779999999997	202.76124999999999	-39.407499999999999
astline_15_7	15	202.76124999999999	-39.407499999999999	200.14917	-36.712220000000002
astline_15_8	15	207.37625	-41.687779999999997	211.67083	-36.369999999999997
astline_15_9	15	207.40416999999999	-42.473889999999997	218.87666999999999	-42.157780000000002
astline_15_10	15	218.87666999999999	-42.157780000000002	224.79042000000001	-42.104170000000003
astline_15_11	15	208.88499999999999	-47.288330000000002	190.37916999999999	-48.959719999999997
astline_15_12	15	190.37916999999999	-48.959719999999997	187.01	-50.230559999999997
astline_15_13	15	187.01	-50.230559999999997	182.08958000000001	-50.722499999999997
astline_15_14	15	182.08958000000001	-50.722499999999997	173.69041999999999	-54.26417
astline_15_15	15	173.69041999999999	-54.26417	173.94499999999999	-63.01972
astline_16_0	16	332.71375	58.20111	342.42	66.200559999999996
astline_16_1	16	342.42	66.200559999999996	322.16500000000002	70.560829999999996
astline_16_2	16	322.16500000000002	70.560829999999996	319.64499999999998	62.585560000000001
astline_16_3	16	319.64499999999998	62.585560000000001	332.71375	58.20111
astline_16_4	16	342.42	66.200559999999996	354.83667000000003	77.632499999999993
astline_16_5	16	354.83667000000003	77.632499999999993	322.16500000000002	70.560829999999996
astline_17_0	17	33.25	8.8466699999999996	37.039580000000001	8.4600000000000009
astline_17_1	17	26.01708	-15.9375	10.897500000000001	-17.98667
astline_17_2	17	10.897500000000001	-17.98667	4.8570799999999998	-8.8238900000000005
astline_17_3	17	10.897500000000001	-17.98667	17.147500000000001	-10.182219999999999
astline_17_4	17	17.147500000000001	-10.182219999999999	21.00583	-8.1833299999999998
astline_17_5	17	21.00583	-8.1833299999999998	27.864999999999998	-10.335000000000001
astline_17_6	17	27.864999999999998	-10.335000000000001	36.487499999999997	-12.290559999999999
astline_17_7	17	36.487499999999997	-12.290559999999999	39.890830000000001	-11.87222
astline_17_8	17	39.890830000000001	-11.87222	41.030830000000002	-13.858610000000001
astline_17_9	17	41.030830000000002	-13.858610000000001	38.02167	-15.244719999999999
astline_17_10	17	38.02167	-15.244719999999999	26.01708	-15.9375
astline_17_11	17	34.83625	-2.9775	39.890830000000001	-11.87222
astline_17_12	17	34.83625	-2.9775	39.870829999999998	0.32861000000000001
astline_17_13	17	39.870829999999998	0.32861000000000001	40.825000000000003	3.23583
astline_17_14	17	40.825000000000003	3.23583	45.57	4.0897199999999998
astline_17_15	17	45.57	4.0897199999999998	44.928750000000001	8.9075000000000006
astline_17_16	17	44.928750000000001	8.9075000000000006	41.235419999999998	10.11417
astline_17_17	17	41.235419999999998	10.11417	37.039580000000001	8.4600000000000009
astline_17_18	17	37.039580000000001	8.4600000000000009	38.96875	5.5933299999999999
astline_17_19	17	38.96875	5.5933299999999999	40.825000000000003	3.23583
astline_18_0	18	124.63167	-76.919719999999998	158.86707999999999	-78.607780000000005
astline_18_1	18	158.86707999999999	-78.607780000000005	184.58625000000001	-79.312219999999996
astline_19_0	19	220.62666999999999	-64.975279999999998	230.84458000000001	-59.320830000000001
astline_19_1	19	220.62666999999999	-64.975279999999998	229.37833000000001	-58.801110000000001
astline_20_0	20	103.5475	-12.03861	105.93958000000001	-15.633330000000001
astline_20_1	20	105.93958000000001	-15.633330000000001	104.03417	-17.054169999999999
astline_20_2	20	104.03417	-17.054169999999999	101.28708	-16.71611
astline_20_3	20	101.28708	-16.71611	105.75624999999999	-23.83333
astline_20_4	20	105.75624999999999	-23.83333	107.09792	-26.393329999999999
astline_20_5	20	107.09792	-26.393329999999999	108.70292000000001	-26.772780000000001
astline_20_6	20	108.70292000000001	-26.772780000000001	111.02375000000001	-29.303059999999999
astline_20_7	20	104.65625	-28.97222	105.42958	-27.934719999999999
astline_20_8	20	105.42958	-27.934719999999999	107.09792	-26.393329999999999
astline_20_9	20	105.42958	-27.934719999999999	103.55417	-23.928329999999999
astline_20_10	20	103.55417	-23.928329999999999	99.170829999999995	-19.25583
astline_20_11	20	99.170829999999995	-19.25583	98.764169999999993	-22.96472
astline_20_12	20	99.170829999999995	-19.25583	95.674999999999997	-17.955829999999999
astline_20_13	20	99.170829999999995	-19.25583	101.28708	-16.71611
astline_20_14	20	104.65625	-28.97222	102.46042	-32.508609999999997
astline_20_15	20	95.078329999999994	-30.063330000000001	104.65625	-28.97222
astline_20_16	20	104.03417	-17.054169999999999	103.5475	-12.03861
astline_21_0	21	114.82541999999999	5.2249999999999996	111.78749999999999	8.2894400000000008
astline_22_0	22	131.67417	28.76	130.82124999999999	21.468610000000002
astline_22_1	22	130.82124999999999	21.468610000000002	125.01625	27.217780000000001
astline_22_2	22	130.82124999999999	21.468610000000002	131.17124999999999	18.154170000000001
astline_22_3	22	131.17124999999999	18.154170000000001	124.12875	9.1855600000000006
astline_22_4	22	131.17124999999999	18.154170000000001	134.62166999999999	11.85778
astline_23_0	23	95.528329999999997	-33.436390000000003	94.137919999999994	-35.140560000000001
astline_23_1	23	94.137919999999994	-35.140560000000001	89.384169999999997	-35.283329999999999
astline_23_2	23	89.384169999999997	-35.283329999999999	87.74	-35.768329999999999
astline_23_3	23	87.74	-35.768329999999999	89.786670000000001	-42.815280000000001
astline_23_4	23	87.74	-35.768329999999999	84.912080000000003	-34.074170000000002
astline_23_5	23	84.912080000000003	-34.074170000000002	82.80292	-35.470559999999999
astline_24_0	24	197.49708000000001	17.529440000000001	197.96833000000001	27.878060000000001
astline_24_1	24	197.96833000000001	27.878060000000001	186.73457999999999	28.268329999999999
astline_25_0	25	280.94542000000001	-38.323610000000002	284.16874999999999	-37.343330000000002
astline_25_1	25	284.16874999999999	-37.343330000000002	284.68083000000001	-37.107500000000002
astline_25_2	25	284.68083000000001	-37.107500000000002	286.60458	-37.063330000000001
astline_25_3	25	286.60458	-37.063330000000001	287.36792000000003	-37.904440000000001
astline_25_4	25	287.36792000000003	-37.904440000000001	287.50707999999997	-39.340829999999997
astline_25_5	25	287.50707999999997	-39.340829999999997	287.08708000000001	-40.496670000000002
astline_25_6	25	287.08708000000001	-40.496670000000002	285.77875	-42.095280000000002
astline_25_7	25	285.77875	-42.095280000000002	284.07042000000001	-42.710560000000001
astline_25_8	25	280.94542000000001	-38.323610000000002	278.08917000000002	-39.703890000000001
astline_26_0	26	233.23249999999999	31.359169999999999	231.95707999999999	29.105830000000001
astline_26_1	26	231.95707999999999	29.105830000000001	233.67207999999999	26.71472
astline_26_2	26	233.67207999999999	26.71472	235.68583000000001	26.295559999999998
astline_26_3	26	235.68583000000001	26.295559999999998	237.39875000000001	26.06833
astline_26_4	26	237.39875000000001	26.06833	239.39707999999999	26.877780000000001
astline_26_5	26	239.39707999999999	26.877780000000001	240.36082999999999	29.851109999999998
astline_27_0	27	164.94374999999999	-18.29889	167.91458	-22.82583
astline_27_1	27	167.91458	-22.82583	171.22041999999999	-17.683890000000002
astline_27_2	27	171.22041999999999	-17.683890000000002	169.83542	-14.77861
astline_27_3	27	169.83542	-14.77861	164.94374999999999	-18.29889
astline_27_4	27	169.83542	-14.77861	171.1525	-10.859439999999999
astline_27_5	27	171.1525	-10.859439999999999	174.17042000000001	-9.8022200000000002
astline_27_6	27	174.17042000000001	-9.8022200000000002	179.00375	-17.150829999999999
astline_27_7	27	179.00375	-17.150829999999999	176.19083000000001	-18.350829999999998
astline_27_8	27	176.19083000000001	-18.350829999999998	171.22041999999999	-17.683890000000002
astline_28_0	28	187.79124999999999	-57.113329999999998	186.64957999999999	-63.099170000000001
astline_28_1	28	191.93	-59.688609999999997	183.78625	-58.748890000000003
astline_29_0	29	188.01750000000001	-16.196110000000001	187.46625	-16.515560000000001
astline_29_1	29	187.46625	-16.515560000000001	183.95167000000001	-17.54194
astline_29_2	29	183.95167000000001	-17.54194	182.53125	-22.619720000000001
astline_29_3	29	182.53125	-22.619720000000001	182.10333	-24.72889
astline_29_4	29	182.53125	-22.619720000000001	188.59666999999999	-23.39667
astline_29_5	29	188.59666999999999	-23.39667	187.46625	-16.515560000000001
astline_30_0	30	188.43541999999999	41.357500000000002	194.00708	38.318330000000003
astline_31_0	31	289.27582999999998	53.368609999999997	292.42624999999998	51.72972
astline_31_1	31	292.42624999999998	51.72972	296.24374999999998	45.130830000000003
astline_31_2	31	296.24374999999998	45.130830000000003	305.55707999999998	40.25667
astline_31_3	31	305.55707999999998	40.25667	310.35791999999998	45.280279999999998
astline_31_4	31	305.55707999999998	40.25667	311.55291999999997	33.970280000000002
astline_31_5	31	311.55291999999997	33.970280000000002	318.23417000000001	30.226939999999999
astline_31_6	31	318.23417000000001	30.226939999999999	326.03582999999998	28.74278
astline_31_7	31	305.55707999999998	40.25667	299.07666999999998	35.083329999999997
astline_31_8	31	299.07666999999998	35.083329999999997	292.68042000000003	27.959720000000001
astline_32_0	32	308.30333000000002	11.303330000000001	309.38749999999999	14.595280000000001
astline_32_1	32	309.38749999999999	14.595280000000001	309.90958000000001	15.91194
astline_32_2	32	309.90958000000001	15.91194	311.66458	16.124169999999999
astline_32_3	32	311.66458	16.124169999999999	310.86457999999999	15.074439999999999
astline_32_4	32	310.86457999999999	15.074439999999999	309.38749999999999	14.595280000000001
astline_33_0	33	86.193330000000003	-65.735560000000007	88.525419999999997	-63.09
astline_33_1	33	88.525419999999997	-63.09	83.40625	-62.489719999999998
astline_33_2	33	83.40625	-62.489719999999998	86.193330000000003	-65.735560000000007
astline_33_3	33	83.40625	-62.489719999999998	68.499170000000007	-55.045000000000002
astline_33_4	33	68.499170000000007	-55.045000000000002	64.00667	-51.486669999999997
astline_34_0	34	268.38207999999997	56.872779999999999	269.15167000000002	51.488889999999998
astline_34_1	34	269.15167000000002	51.488889999999998	262.60833000000002	52.301389999999998
astline_34_2	34	262.60833000000002	52.301389999999998	263.06666999999999	55.17306
astline_34_3	34	263.06666999999999	55.17306	268.38207999999997	56.872779999999999
astline_34_4	34	268.38207999999997	56.872779999999999	288.13875000000002	67.661670000000001
astline_34_5	34	288.13875000000002	67.661670000000001	297.04333000000003	70.267780000000002
astline_34_6	34	297.04333000000003	70.267780000000002	275.26416999999998	72.732780000000005
astline_34_7	34	275.26416999999998	72.732780000000005	257.19666999999998	65.71472
astline_34_8	34	257.19666999999998	65.71472	245.99791999999999	61.51417
astline_34_9	34	245.99791999999999	61.51417	240.47208000000001	58.565280000000001
astline_34_10	34	240.47208000000001	58.565280000000001	231.23249999999999	58.96611
astline_34_11	34	231.23249999999999	58.96611	211.09708000000001	64.375829999999993
astline_34_12	34	211.09708000000001	64.375829999999993	188.37083000000001	69.788330000000002
astline_34_13	34	188.37083000000001	69.788330000000002	172.85083	69.331109999999995
astline_35_0	35	317.58542	10.13167	318.62042000000002	10.00694
astline_35_1	35	318.62042000000002	10.00694	320.72332999999998	6.8111100000000002
astline_35_2	35	320.72332999999998	6.8111100000000002	318.95582999999999	5.2477799999999997
